,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF NON-CRITICAL VIOLATIONS,ADDRESS
24160,50071387,GRAMERCY KITCHEN,2019,1.0,184 3RD AVE MANHATTAN NY 10003
24166,50071419,MIN JIANG MEI SHI,2019,1.0,5820 7TH AVE BROOKLYN NY 11220
24169,50071439,BURGER INN AND GRILL,2019,2.0,176 CHURCH ST MANHATTAN NY 10013
24172,50071449,COLUMBIA DINING URIS BLUE JAVA,2019,2.0,3022 BROADWAY MANHATTAN NY 10027
24174,50071450,BUSHWICK TACO COMPANY,2019,2.0,839 KNICKERBOCKER AVE BROOKLYN NY 11207
24176,50071458,SBARRO PIZZA,2019,1.0,504 CLARKSON AVE BROOKLYN NY 11203
24181,50071468,COPPER THROAT,2019,1.0,123 LUDLOW ST MANHATTAN NY 10002
24184,50071476,THE LITTLE ONE,2019,1.0,150 E BROADWAY MANHATTAN NY 10002
24193,50071507,Chef King Chinese Restaurant,2019,1.0,1075 ALLERTON AVE BRONX NY 10469
24196,50071532,KINGS GARDEN,2019,1.0,9606 31ST AVE QUEENS NY 11369
24199,50071547,BLACKBARN CAFE & BAR,2019,1.0,75 9TH AVE MANHATTAN NY 10011
24202,50071550,NEW KING WAH CHINESE RESTAURANT,2019,1.0,2713 BRIGGS AVE BRONX NY 10458
24204,50071553,NEW LIFE JUICE BAR & LOUNGE,2019,1.0,67 SAINT NICHOLAS AVE MANHATTAN NY 10026
24206,50071557,SEY COFFEE,2019,1.0,18 GRATTAN ST BROOKLYN NY 11206
24207,50071561,BLUE BOTTLE COFFEE,2019,2.0,76 N 4TH ST BROOKLYN NY 11249
24212,50071593,EXCELLENT TASTE,2019,1.0,4356 WHITE PLAINS RD BRONX NY 10466
24217,50071603,NUAN XIN FAN TUAN,2019,1.0,5103 8TH AVE BROOKLYN NY 11220
24220,50071607,NEW CITY ASIAN CUISINE,2019,1.0,236 KNICKERBOCKER AVE BROOKLYN NY 11237
24222,50071608,JUICE LOUNGE,2019,2.0,725 BURKE AVE BRONX NY 10467
24226,50071615,Bon Appetit,2019,4.0,350 5TH AVE MANHATTAN NY 10118
24229,50071621,SHOREHAM HOTEL,2019,3.0,33 W 55TH ST MANHATTAN NY 10019
24231,50071622,LA BELLA PIZZA,2019,1.0,2650 CONEY ISLAND AVE BROOKLYN NY 11223
24233,50071630,GLORIA JEAN'S COFFEES,2019,2.0,9015 QUEENS BLVD QUEENS NY 11373
24238,50071654,TASTEE PATTEE BAKERY AND GRILL,2019,1.0,987 FLATBUSH AVE BROOKLYN NY 11226
24242,50071685,ZARO,2019,1.0,1309 METROPOLITAN AVE BRONX NY 10462
24251,50071749,HUNAN CAFE,2019,1.0,13740 NORTHERN BLVD QUEENS NY 11354
24253,50071760,ELYON RESTAURANT,2019,1.0,21221 JAMAICA AVE QUEENS NY 11428
24256,50071770,BRONX TAVERN,2019,1.0,780 E 133RD ST BRONX NY 10454
24258,50071771,LA GATA GOLOSA,2019,2.0,8901 37TH AVE QUEENS NY 11372
24262,50071777,KATHMANDU FUSION KITCHEN,2019,1.0,3926 61ST ST QUEENS NY 11377
24264,50071778,"66S FUSION, INC.",2019,1.0,8 VANDERBILT AVE BROOKLYN NY 11205
24266,50071782,MAD FOR CHICKEN,2019,2.0,15720 NORTHERN BLVD QUEENS NY 11354
24270,50071792,PANDA  EXPRESS # 2792,2019,1.0,2852 BROADWAY MANHATTAN NY 10025
24272,50071795,BURRITO MARIACHI,2019,2.0,146 W 72ND ST MANHATTAN NY 10023
24274,50071804,WEST-BOURNE,2019,1.0,137 SULLIVAN ST MANHATTAN NY 10012
24276,50071807,THE AINSWORTH,2019,1.0,64 3RD AVE MANHATTAN NY 10003
24279,50071820,ZAIKA NEW YORK,2019,1.0,230 E 44TH ST MANHATTAN NY 10017
24281,50071821,VILLA,2019,2.0,2539 STEINWAY ST QUEENS NY 11103
24283,50071831,LOWERLINE,2019,2.0,794 WASHINGTON AVE BROOKLYN NY 11238
24285,50071833,XUN YU SI KAO NY,2019,2.0,5609 7TH AVE BROOKLYN NY 11220
24289,50071837,ZAI LAI,2019,1.0,1000 S 8TH AVENUE MANHATTAN NY 10019
24290,50071839,FRIEDMANS,2019,2.0,228 W 47TH ST MANHATTAN NY 10036
24294,50071854,MATCH POINT CAFE,2019,1.0,2350 E 69TH ST BROOKLYN NY 11234
24296,50071875,LOS ARRIEROS,2019,2.0,7602 ROOSEVELT AVE QUEENS NY 11372
24298,50071879,COFESTA,2019,1.0,33 W 26TH ST MANHATTAN NY 10010
24301,50071896,DOS TOROS TAQUERIA,2019,2.0,555 8TH AVE MANHATTAN NY 10018
24302,50071902,MARGAY'S,2019,2.0,477 10TH AVE MANHATTAN NY 10018
24307,50071915,EL NUEVO JARABACOA,2019,1.0,2678 PITKIN AVE BROOKLYN NY 11208
24310,50071918,KELLOGG'S NYC,2019,3.0,31 E 17TH ST MANHATTAN NY 10003
24316,50071949,STAR PARK,2019,1.0,6201 20TH AVE BROOKLYN NY 11204
24318,50071954,Kennedy Fried Chicken,2019,1.0,3534 WHITE PLAINS RD BRONX NY 10467
24322,50071963,PRET A MANGER,2019,3.0,2955 BROADWAY MANHATTAN NY 10025
24324,50071964,SUZUKI SHOKUDO,2019,3.0,3801 31ST ST QUEENS NY 11101
24326,50071965,MY FATHER'S PLACE,2019,2.0,648 ROGERS AVE BROOKLYN NY 11226
24328,50071967,Xin Taste Hand Pull Noodle,2019,1.0,7238 AUSTIN ST QUEENS NY 11375
24329,50071968,REBAR BY THE BRIDGE,2019,3.0,1507 150TH ST QUEENS NY 11357
24332,50071977,DUNKIN DONUTS,2019,1.0,513 E 138TH ST BRONX NY 10454
24333,50071985,MISSION CEVICHE,2019,2.0,265 CANAL ST MANHATTAN NY 10013
24335,50071991,BURRITO REPUBLIC,2019,2.0,5915 71ST AVE QUEENS NY 11385
24337,50071993,LITTLE PHEASANT,2019,1.0,445 GRAHAM AVE BROOKLYN NY 11211
24340,50071999,BEST WOK CHINESE FOOD,2019,1.0,13875 FRANCIS LEWIS BLVD QUEENS NY 11422
24342,50072000,PROSPECT PIZZA,2019,2.0,599 FLATBUSH AVE BROOKLYN NY 11225
24345,50072003,FAUSTO,2019,3.0,348 FLATBUSH AVE BROOKLYN NY 11238
24347,50072004,OR-YEHUDA RESTAURANT,2019,3.0,13844 86TH AVE QUEENS NY 11435
24350,50072007,WONDERFUL ASIAN RESTAURANT,2019,2.0,352A TOMPKINS AVE BROOKLYN NY 11216
24354,50072020,DIVINO'S,2019,1.0,16402 CROSSBAY BLVD QUEENS NY 11414
24357,50072027,Wendy's,2019,1.0,387 E 149TH ST BRONX NY 10455
24361,50072040,FLOR DE AZALEA CAFE,2019,2.0,902 34TH AVE QUEENS NY 11106
24363,50072041,MCDONALDS,2019,1.0,4174 WHITE PLAINS RD BRONX NY 10466
24369,50072055,SOOGIL,2019,2.0,108 E 4TH ST MANHATTAN NY 10003
24370,50072059,DIG INN,2019,1.0,133 W 38TH ST MANHATTAN NY 10018
24372,50072071,CHAT 'N CHEW,2019,1.0,10 E 16TH ST MANHATTAN NY 10003
24377,50072094,HOHHOT COFFEE,2019,1.0,1500 SHEEPSHEAD BAY RD BROOKLYN NY 11235
24384,50072115,SIRI THAI,2019,2.0,641 10TH AVE MANHATTAN NY 10036
24386,50072119,FINIX CAFE & JUICE BAR,2019,2.0,2419 GRAND CONCOURSE BRONX NY 10468
24388,50072122,CAFE CON LIBROS,2019,4.0,724 PROSPECT PL BROOKLYN NY 11216
24391,50072128,DUNKIN' DONUTS,2019,1.0,2522 30TH AVE QUEENS NY 11102
24394,50072133,JUST DESSERTS,2019,2.0,7211 18TH AVE BROOKLYN NY 11204
24400,50072146,GARDENIA,2019,2.0,4979 BROADWAY MANHATTAN NY 10034
24405,50072165,NO. 1 YUMMY TACO,2019,1.0,15401 UNION TPKE QUEENS NY 11367
24407,50072166,WILLIAMSBURGER,2019,1.0,373 GRAHAM AVE BROOKLYN NY 11211
24409,50072174,MI LINDO MEXICO,2019,2.0,340 WILSON AVE BROOKLYN NY 11221
24413,50072182,DOUBLE CRISPY BAKERY I,2019,1.0,230 GRAND ST MANHATTAN NY 10013
24417,50072197,SEVEN'S TURKISH GRILL,2019,2.0,158 W 72ND ST MANHATTAN NY 10023
24419,50072200,THAI 72,2019,2.0,128 W 72ND ST MANHATTAN NY 10023
24423,50072210,SUBWAY,2019,1.0,3714 E TREMONT AVE BRONX NY 10465
24426,50072218,CHINA MOON OPEN KITCHEN,2019,1.0,2567 CROPSEY AVE BROOKLYN NY 11214
24429,50072227,KABISERA KAPE,2019,3.0,151 ALLEN ST MANHATTAN NY 10002
24434,50072235,DAHUA RESTAURANT,2019,2.0,3440 UNION ST QUEENS NY 11354
24441,50072266,TOPOS BOOKSTORE CAFE,2019,2.0,788 WOODWARD AVE QUEENS NY 11385
24444,50072271,EL BISCOCHITO,2019,1.0,967 E 167TH ST BRONX NY 10459
24445,50072274,TIC-TAC-TOE BAKERY & MORE,2019,2.0,9303 3RD AVE BROOKLYN NY 11209
24447,50072279,NINJA GRILL,2019,2.0,103 ESSEX ST MANHATTAN NY 10002
24449,50072286,SPRINGFIELD LITTLE DUMPLING,2019,3.0,22102A HORACE HARDING EXPY QUEENS NY 11364
24457,50072312,CHAMPION PIZZA,2019,1.0,101 LUDLOW ST MANHATTAN NY 10002
24459,50072314,CARVEL,2019,1.0,1006 E 233RD ST BRONX NY 10466
24461,50072316,BUTTERCUP BAKE SHOP,2019,1.0,973 2ND AVE MANHATTAN NY 10022
24470,50072345,TACO BELL,2019,2.0,1034 FLATBUSH AVE BROOKLYN NY 11226
24472,50072346,GUANTANAMERA,2019,1.0,11080 QUEENS BLVD QUEENS NY 11375
24474,50072348,TACOMBI,2019,1.0,350 5TH AVE MANHATTAN NY 10118
24478,50072357,HAPPY GARDEN,2019,1.0,13206 MAPLE AVE QUEENS NY 11355
24482,50072372,MISSION,2019,1.0,229 W 28TH ST MANHATTAN NY 10001
24486,50072378,DELICIOUS MEI WEI RESTAURANT,2019,2.0,765 E 82ND ST BROOKLYN NY 11236
24488,50072379,KINGSLAND BAR,2019,2.0,269 NORMAN AVE BROOKLYN NY 11222
24490,50072380,POPEYES,2019,1.0,6516 18TH AVE BROOKLYN NY 11204
24494,50072395,ROCKWELL'S,2019,1.0,105 BROAD ST MANHATTAN NY 10004
24497,50072405,CKA KA QELLU,2019,2.0,2321 HUGHES AVE BRONX NY 10458
24499,50072407,HILLTOP PERK CAFE,2019,2.0,83 HAVEN AVE MANHATTAN NY 10032
24502,50072414,MUSCLE MAKER GRILL,2019,1.0,691 10TH AVE MANHATTAN NY 10036
24506,50072425,99 CENTS PIZZA & FRIES,2019,1.0,2060 LEXINGTON AVE MANHATTAN NY 10035
24511,50072443,Hibachi Express,2019,2.0,536 E 14TH ST MANHATTAN NY 10009
24512,50072444,THE SPOT CAFE,2019,1.0,6105 MADISON ST QUEENS NY 11385
24513,50072447,CURRY HOUSE INDIAN CUISINE,2019,1.0,123 ALLEN ST MANHATTAN NY 10002
24514,50072452,JaX BBQ,2019,1.0,496 9TH AVE MANHATTAN NY 10018
24517,50072454,DUNKIN DONUTS,2019,1.0,381 CANAL ST MANHATTAN NY 10013
24521,50072468,POPEYES,2019,1.0,682 ROCKAWAY AVE BROOKLYN NY 11212
24524,50072472,POKE BURRITO,2019,2.0,3707 30TH AVE QUEENS NY 11103
24526,50072475,VENICE,2019,2.0,772 E 149TH ST BRONX NY 10455
24530,50072481,BASIL CUCINA & CATERING,2019,1.0,1686 FOREST AVE STATEN ISLAND NY 10302
24532,50072484,MIMMO,2019,2.0,1690 YORK AVE MANHATTAN NY 10128
24533,50072493,RADIO AMSTERDAM,2019,2.0,407 AMSTERDAM AVE MANHATTAN NY 10024
24536,50072506,SAJOMA,2019,1.0,909 DEKALB AVE BROOKLYN NY 11221
24541,50072526,PANINO RUSTICO OF STATEN ISLAND,2019,1.0,2110 RICHMOND RD STATEN ISLAND NY 10306
24546,50072539,FRIDUCHA MEXICAN,2019,1.0,946 MANHATTAN AVE BROOKLYN NY 11222
24547,50072544,GOOD TASTE CHINESE RESTAURANT,2019,1.5,3371 BROADWAY MANHATTAN NY 10031
24548,50072548,VEX EL CAFE,2019,2.0,104 WYCKOFF AVE BROOKLYN NY 11237
24551,50072560,PANORAMA STEAKHOUSE,2019,1.0,2402 86TH ST BROOKLYN NY 11214
24553,50072566,NO 1 CHINESE,2019,4.0,17937 HILLSIDE AVE QUEENS NY 11432
24555,50072568,GOOD TASTE,2019,3.0,2428 CRESTON AVE BRONX NY 10468
24559,50072573,BRONX BURGER BISTRO,2019,1.0,1426 ZEREGA AVE BRONX NY 10462
24562,50072576,TACO BELL,2019,1.0,321 1ST AVE MANHATTAN NY 10003
24565,50072579,PARIS BAGUETTE,2019,2.0,2944 UNION ST QUEENS NY 11354
24570,50072613,WOK TO WALK,2019,1.0,319 6TH AVE MANHATTAN NY 10014
24573,50072628,Pitchounette 81,2019,1.0,245 E 81ST STREET MANHATTAN NY 10028
24574,50072635,STAR CAFE,2019,2.0,18301 HORACE HARDING EXPY QUEENS NY 11365
24576,50072637,GHETTO SHACK,2019,1.0,9320 AVENUE L BROOKLYN NY 11236
24581,50072657,PARIS BAGUETTE,2019,2.0,10708 CONTINENTAL AVE QUEENS NY 11375
24585,50072661,NEW PEKING RESTAURANT,2019,2.0,837A FRANKLIN AVE BROOKLYN NY 11225
24588,50072672,ASIA HARBOR ASIAN BISTRO,2019,1.0,404 CHURCH AVE BROOKLYN NY 11218
24590,50072674,SHORTYS,2019,2.0,229 FLATBUSH AVE BROOKLYN NY 11217
24593,50072680,FAMOUS FAMIGLIA PIZZA,2019,3.0,83 MAIDEN LN MANHATTAN NY 10038
24596,50072703,WING STATION,2019,1.0,23014 MERRICK BLVD QUEENS NY 11413
24600,50072728,DUNKIN DONUTS,2019,1.0,3421 GREENPOINT AVE QUEENS NY 11101
24602,50072743,DALLAS CHICKEN & BISCUIT,2019,2.0,2027 LEXINGTON AVE MANHATTAN NY 10035
24605,50072755,Vivi Bubble Cafe,2019,2.0,1324 2ND AVE MANHATTAN NY 10021
24607,50072758,YANA,2019,3.0,934 8TH AVE MANHATTAN NY 10019
24609,50072769,THE STANDARD HIGH LINE,2019,2.0,848 WASHINGTON ST MANHATTAN NY 10014
24612,50072777,TIPSY TOMATO RESTAURANT,2019,1.0,9312 LIBERTY AVE QUEENS NY 11417
24617,50072791,MALA PROJECT,2019,1.0,41 W 46TH ST MANHATTAN NY 10036
24619,50072792,DONA TINA RESTUARNAT,2019,3.0,1830 AMSTERDAM AVE MANHATTAN NY 10031
24622,50072796,MEZCLA DE SABORES RESTAURANT,2019,2.0,1416 OGDEN AVE BRONX NY 10452
24623,50072797,CATHERINE BAKERY,2019,2.0,2007 127TH ST QUEENS NY 11356
24626,50072800,ROCHDALE CHICKEN AND FISH,2019,1.0,11829 GUY R BREWER BLVD QUEENS NY 11434
24628,50072803,PANDA KITCHEN,2019,1.0,14611 ROCKAWAY BLVD QUEENS NY 11436
24630,50072808,CANELA COLOMBIAN RESTAURANT & BAKERY,2019,2.0,4601 5TH AVE BROOKLYN NY 11220
24632,50072809,CHICK'NCONE,2019,1.0,1000 S 8TH AVE MANHATTAN NY 10019
24635,50072815,LA FONTANA SORELLENA,2019,1.0,885 ANNADALE RD STATEN ISLAND NY 10312
24637,50072820,TEXAS CHICKEN & BURGERS,2019,2.0,1850 NOSTRAND AVE BROOKLYN NY 11226
24641,50072826,EL KAYAM COFFEE HOOKAH LOUNGE,2019,1.0,2572 STEINWAY ST QUEENS NY 11103
24643,50072827,KAM SHING CHINESE RESTAURANT,2019,1.0,1608 AVENUE H BROOKLYN NY 11230
24645,50072840,BAYA BAR,2019,2.0,2381 HYLAN BLVD STATEN ISLAND NY 10306
24650,50072850,SALAD BOX USA,2019,1.0,44 PARK PL MANHATTAN NY 10007
24652,50072852,DIY KARAOKE,2019,2.0,13335 ROOSEVELT AVE QUEENS NY 11354
24657,50072862,HIDE CHAN RAMEN,2019,2.0,248 E 52ND ST MANHATTAN NY 10022
24659,50072863,PRODIGY COFFEE,2019,1.0,33 CARMINE ST MANHATTAN NY 10014
24662,50072874,AJO & OREGANO RESTAURANT,2019,2.0,1556 WHITE PLAINS RD BRONX NY 10462
24666,50072884,VORFI PIZZA AND BUREK,2019,1.0,769 ASTOR AVE BRONX NY 10467
24668,50072885,DILL & PARSLEY,2019,1.0,295 MADISON AVE MANHATTAN NY 10017
24671,50072895,HIGH THAI,2019,2.0,4017 AVENUE U BROOKLYN NY 11234
24673,50072897,PURE GREEN,2019,1.0,152 2ND AVE MANHATTAN NY 10003
24675,50072898,CROWN FRIED CHICKEN,2019,2.0,44B NEW LOTS AVE BROOKLYN NY 11212
24677,50072907,MILK N' HONEY,2019,1.0,12 E 46TH ST MANHATTAN NY 10017
24678,50072908,BONDI SUSHI,2019,1.0,6 W 28TH ST MANHATTAN NY 10001
24681,50072916,SWEET STAR BAKERY,2019,1.0,8512 18TH AVE BROOKLYN NY 11214
24685,50072929,BLUE RIBBON FRIED CHICKEN,2019,1.0,749 9TH AVE MANHATTAN NY 10019
24687,50072930,PHO 60,2019,1.0,1001 60TH ST BROOKLYN NY 11219
24689,50072931,FENG CHA,2019,2.0,99B CHRYSTIE ST MANHATTAN NY 10002
24691,50072932,GORDON SAVORY,2019,1.0,995A FULTON ST BROOKLYN NY 11238
24695,50072943,SHANGHAI ZHEN GONG FU RESTAURANT,2019,1.0,8616 QUEENS BLVD QUEENS NY 11373
24696,50072947,LOS PANCHOS,2019,2.0,353 W 14TH ST MANHATTAN NY 10014
24699,50072965,PAPAS CHICKEN,2019,1.0,622 CHESTER ST BROOKLYN NY 11212
24701,50072966,BANGKLYN EAST HARLEM,2019,1.0,2051 2ND AVE MANHATTAN NY 10029
24704,50072968,NEW KAM LAI,2019,1.0,890 AMSTERDAM AVE MANHATTAN NY 10025
24707,50072975,22 THAI CUISINE,2019,1.0,59 NASSAU ST MANHATTAN NY 10038
24709,50072976,POPEYES,2019,1.0,815 HUTCHINSON RIVER PKWY BRONX NY 10465
24711,50072978,SUBWAY,2019,2.0,317 1ST AVE MANHATTAN NY 10003
24715,50072982,LOS PERROS DE CHUCHO,2019,1.0,4013 35TH AVE QUEENS NY 11101
24719,50072991,HEAT CARIBBEAN KITCHEN & LOUNGE,2019,3.0,10005 ATLANTIC AVE QUEENS NY 11418
24723,50073013,OSHI'S CAFE,2019,2.0,2913 QUENTIN RD BROOKLYN NY 11229
24728,50073021,NEW FUN SING RESTAURANT,2019,1.0,689 BROADWAY BROOKLYN NY 11206
24733,50073026,HIBACHI STATION,2019,1.0,8312 37TH AVE QUEENS NY 11372
24735,50073027,K*CHICKEN,2019,1.0,528 9TH AVE MANHATTAN NY 10018
24738,50073033,DOMINO'S PIZZA #3322,2019,2.0,315 E 204TH ST BRONX NY 10467
24743,50073048,IPIZZA NY,2019,2.0,351 WEST 125TH STREET MANHATTAN NY 10027
24745,50073053,THREE BROTHERS PIZZERIA & RESTAURANT,2019,2.0,813 VAN SICLEN AVE BROOKLYN NY 11207
24747,50073054,KRYSTAL BAR & LOUNGE,2019,2.0,1534 UNIVERSITY AVE BRONX NY 10452
24751,50073062,SLICED BY HARLEM PIZZA CO.,2019,1.0,1215 AMSTERDAM AVE MANHATTAN NY 10027
24753,50073063,CROWN FRIED CHICKEN,2019,1.0,83 LIVONIA AVE BROOKLYN NY 11212
24757,50073074,MUNCHIES,2019,1.0,6921 164TH ST QUEENS NY 11365
24763,50073089,GOLDEN DRAGON RESTAURANT,2019,1.0,4413 NEW UTRECHT AVE BROOKLYN NY 11219
24765,50073091,EM VIETNAMESE,2019,1.0,1702 86TH ST BROOKLYN NY 11214
24769,50073106,PAPA JOHN'S,2019,1.0,523 W 207TH ST MANHATTAN NY 10034
24771,50073108,AREPALICIOUS,2019,3.0,13720 CROSSBAY BLVD QUEENS NY 11417
24776,50073116,TABLE 866 @ COURTYARD MARRIOTT,2019,2.0,866 3RD AVE MANHATTAN NY 10022
24780,50073137,QQ BAKERY,2019,2.0,50 E BROADWAY MANHATTAN NY 10002
24782,50073141,NEW CHINA,2019,3.0,7419 METROPOLITAN AVE QUEENS NY 11379
24784,50073142,NEW LONG RIVER,2019,1.0,6104 5TH AVE BROOKLYN NY 11220
24785,50073143,JIANBING COMPANY,2019,1.0,600 11TH AVE MANHATTAN NY 10036
24786,50073146,CROWN FRIED CHICKEN,2019,2.0,923 LIVONIA AVE BROOKLYN NY 11207
24788,50073147,A SLICE OF NEW YORK,2019,3.0,727 8TH AVE MANHATTAN NY 10036
24791,50073152,LOCAL POURHOUSE,2019,2.0,21311 41ST AVE QUEENS NY 11361
24796,50073159,THE CHAMELEON BK,2019,2.0,546 FLATBUSH AVE BROOKLYN NY 11225
24799,50073164,NEW KAM SHENG,2019,2.0,454 W 238TH ST BRONX NY 10463
24802,50073169,WHIT'S END,2019,1.0,9702 ROCKAWAY BEACH BLVD QUEENS NY 11693
24804,50073176,PIZZA GRILL CAFE,2019,3.0,89 CANAL ST MANHATTAN NY 10002
24810,50073194,PHO METRO,2019,3.0,3116 FARRINGTON ST QUEENS NY 11354
24813,50073197,TOV-LI SHAWARMA,2019,2.0,6447 108TH ST QUEENS NY 11375
24815,50073207,AVOCADO APPETIT BAR & CAFE,2019,1.0,112 ELDRIDGE ST MANHATTAN NY 10002
24818,50073214,ORWASHERS,2019,2.0,292 ASHLAND PL BROOKLYN NY 11217
24821,50073219,FU YING CHINESE,2019,1.0,9709 QUEENS BLVD QUEENS NY 11374
24823,50073223,GREEN GARDEN,2019,1.0,2220 154TH ST QUEENS NY 11357
24824,50073224,SAMMY'S HALAL,2019,1.0,109 1ST AVE MANHATTAN NY 10003
24826,50073234,3 BROS 99 CENT PIZZA,2019,1.0,2589 STEINWAY ST QUEENS NY 11103
24828,50073238,CHINA WOK HED,2019,1.0,1035 E 92ND ST BROOKLYN NY 11236
24831,50073241,YAMASHIRO,2019,3.0,466 MYRTLE AVE BROOKLYN NY 11205
24836,50073253,NEAPOLITAN EXPRESS,2019,1.0,512 7TH AVE MANHATTAN NY 10018
24838,50073256,TULCINGO CAFE,2019,2.0,3041 BUHRE AVE BRONX NY 10461
24841,50073262,BROADWAY PIZZA,2019,1.0,1142 BROADWAY BROOKLYN NY 11221
24843,50073287,BLISS BOWL,2019,1.0,122 E 42ND ST MANHATTAN NY 10168
24845,50073292,MOE'S SOUTHWEST GRILL,2019,1.0,1029A AVENUE OF THE AMERICAS MANHATTAN NY 10018
24851,50073321,GREATER CHINA,2019,1.0,610 AMSTERDAM AVE MANHATTAN NY 10024
24856,50073329,ZAVO,2019,1.0,1011 3RD AVE MANHATTAN NY 10065
24858,50073338,DOWNTOWN MARKET,2019,1.0,1 JFK INTL AIRPORT BLVD QUEENS NY 11430
24860,50073339,NEW CHINA III,2019,1.0,5814 ROOSEVELT AVE QUEENS NY 11377
24864,50073345,ALWAYS HEALTHY (HERBAL LIFE),2019,1.0,705 MELROSE AVE BRONX NY 10455
24866,50073355,J & C LI WAN,2019,2.0,6428 METROPOLITAN AVE QUEENS NY 11379
24868,50073356,ELITE CAFE',2019,1.0,7228 MAIN ST QUEENS NY 11367
24874,50073366,LAROSA,2019,1.0,1172 VICTORY BLVD STATEN ISLAND NY 10301
24877,50073372,PINO'S PIZZA AND GRILL,2019,1.0,2025 BATH AVE BROOKLYN NY 11214
24881,50073390,M&M BAKERY & HALAL,2019,1.0,11915 LIBERTY AVE QUEENS NY 11419
24885,50073403,EL TEQUILAZO RESTAURANT & BAR,2019,2.0,17237 HILLSIDE AVE QUEENS NY 11432
24887,50073409,BKLYN PRIME BAR & RESTAURANT,2019,1.0,4315 FARRAGUT RD BROOKLYN NY 11203
24889,50073410,MYRTLE BAGEL,2019,2.0,410 MYRTLE AVE BROOKLYN NY 11205
24891,50073413,MISS LI HENAN CUISINE,2019,1.0,13349 ROOSEVELT AVE QUEENS NY 11354
24893,50073418,CACHAPA CACHAPA,2019,1.0,1903 BATHGATE AVE BRONX NY 10457
24894,50073424,CRYSTAL LAKE BROOKLYN,2019,1.0,647 GRAND ST BROOKLYN NY 11211
24896,50073433,STEAM FISH,2019,1.0,500 E 149TH ST BRONX NY 10455
24898,50073451,TINY SHANGHAI,2019,1.0,122 MULBERRY ST MANHATTAN NY 10013
24902,50073466,NOGA,2019,1.0,120 ALLEN ST MANHATTAN NY 10002
24905,50073475,LE BBANG,2019,3.0,21902 NORTHERN BLVD QUEENS NY 11361
24909,50073484,TEXAS CHICKEN & BURGERS,2019,1.0,778 E TREMONT AVE BRONX NY 10460
24911,50073488,PAPA JOHNS,2019,2.0,4919 30TH AVE QUEENS NY 11377
24913,50073489,DUNKIN DONUTS,2019,2.0,4554 FRANCIS LEWIS BLVD QUEENS NY 11361
24917,50073505,TASTY THAI,2019,3.0,7204 FOREST AVE QUEENS NY 11385
24919,50073513,POKEZONE ONE,2019,2.0,61 LEXINGTON AVE MANHATTAN NY 10010
24921,50073518,PHIL'S,2019,1.0,695 KNICKERBOCKER AVE BROOKLYN NY 11221
24926,50073537,MAMAN,2019,1.0,22 W 25TH ST MANHATTAN NY 10010
24934,50073554,SCARPETTA,2019,3.0,22 E 29TH ST MANHATTAN NY 10016
24937,50073556,BRYAN'S BAKERY,2019,2.0,97 W FORDHAM RD BRONX NY 10468
24939,50073558,CENTRO PIZZA BAR & ITALIAN KITCHEN,2019,2.0,4723 VERNON BLVD QUEENS NY 11101
24941,50073562,ITALIAN VILLAGE,2019,2.0,1494 1ST AVE MANHATTAN NY 10075
24945,50073568,POPEYES,2019,1.0,2809 3RD AVE BRONX NY 10455
24947,50073569,WAGAMAMA,2019,1.0,55 3RD AVE MANHATTAN NY 10003
24949,50073570,BURGER KING,2019,2.0,106 FULTON ST MANHATTAN NY 10038
24955,50073585,PUNTO ROJO,2019,1.0,14716 HILLSIDE AVE QUEENS NY 11435
24957,50073591,TRAD ROOM,2019,1.0,266 MALCOLM X BLVD BROOKLYN NY 11233
24962,50073601,BARRYS BOOTCAMP,2019,1.0,72 W 69TH ST MANHATTAN NY 10023
24966,50073606,CHIPOTLE MEXICAN GRILL#2964,2019,1.0,601 8TH AVE MANHATTAN NY 10018
24971,50073626,BAR PISELLINO,2019,2.0,52 GROVE ST MANHATTAN NY 10014
24974,50073632,MAKANA,2019,1.0,1502 AMSTERDAM AVE MANHATTAN NY 10031
24977,50073648,LIONS & TIGERS & SQUARES DETROIT PIZZA,2019,1.0,268 W 23RD ST MANHATTAN NY 10011
24980,50073653,SOLDIER'S JERK CENTER,2019,2.0,98 MALCOLM X BLVD BROOKLYN NY 11221
24983,50073659,FAMOUS 99 C PIZZA,2019,3.0,159 LUDLOW ST MANHATTAN NY 10002
24985,50073660,3 BROS 99C PIZZA,2019,1.0,5 W FORDHAM RD BRONX NY 10468
24988,50073669,KENNEDY'S FRIED CHICKEN,2019,2.0,253 E 167TH ST BRONX NY 10456
24990,50073673,TANOSHI SUSHI SAKE BAR,2019,1.0,1372 YORK AVE MANHATTAN NY 10021
24992,50073680,SWEET CATS CAFE,2019,1.0,16817 UNION TPKE QUEENS NY 11366
24995,50073698,MIZNON,2019,2.0,75 9TH AVE MANHATTAN NY 10011
24998,50073708,IN BETWEEN CAFE,2019,2.0,1866 FLUSHING AVE QUEENS NY 11385
25002,50073714,CAFE ROCKAWAY CHICKEN AND THINGS,2019,1.0,4901 BEACH CHANNEL DR QUEENS NY 11691
25005,50073719,TEA PLUS CAFE,2019,1.0,3710 31ST AVE QUEENS NY 11103
25007,50073722,SAM WON GARDEN,2019,1.0,37 W 32ND ST MANHATTAN NY 10001
