,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF CRITICAL VIOLATIONS,ADDRESS
9152,41555711,LI'S HAPPY FAMILY,2019,1.0,8 NEW DORP LANE STATEN ISLAND NY 10306
9154,41555821,TALK OF THE TOWN,2019,1.0,24 GIFFORDS LANE STATEN ISLAND NY 10308
9156,41555860,DUNKIN' DONUTS,2019,1.0,3401 BROADWAY QUEENS NY 11106
9163,41556136,DANNY'S ATHENS RESTAURANT,2019,1.0,1621 WESTCHESTER AVENUE BRONX NY 10472
9165,41556469,MOSAIC,2019,1.0,2519 24 AVENUE QUEENS NY 11102
9171,41556875,EMERGENCY SNACK BAR,2019,3.0,1354 EDWARD L GRANT HIGHWAY BRONX NY 10452
9173,41557136,FUJI HANA RESTAURANT,2019,1.0,512 AVENUE U BROOKLYN NY 11223
9180,41557641,LITTLE CHINA CITY,2019,1.0,371 EAST FORDHAM ROAD BRONX NY 10458
9181,41557716,KITARO,2019,1.0,510 AMSTERDAM AVENUE MANHATTAN NY 10024
9186,41557906,BAR OYSTERS,2019,1.0,298 BEDFORD AVENUE BROOKLYN NY 11249
9188,41558242,HEALTHY LIVING 106 (Herbalife),2019,1.0,167 EAST  106 STREET MANHATTAN NY 10029
9191,41558494,CHINESE FRIED CHICKEN,2019,2.0,985 EAST  174 STREET BRONX NY 10460
9193,41558513,ESSEN DELI,2019,1.0,1359 CONEY ISLAND AVENUE BROOKLYN NY 11230
9195,41558716,THE NEW RED BRICK RESTAURANT,2019,1.0,1114 NOSTRAND AVENUE BROOKLYN NY 11225
9196,41558768,BCAKENY,2019,1.0,702 WASHINGTON AVENUE BROOKLYN NY 11238
9198,41558918,ROGER WILLIAMS HOTEL,2019,1.0,131 MADISON AVENUE MANHATTAN NY 10016
9201,41559071,JACOBI TOWERS CAFE,2019,1.0,1400 PELHAM PARKWAY SOUTH BRONX NY 10461
9207,41559365,DORO'S JAMAICAN RESTAURANT,2019,1.0,270 EAST  165 STREET BRONX NY 10456
9210,41559772,KENNEDY FRIED CHICKEN,2019,1.0,2463 CRESTON AVENUE BRONX NY 10468
9214,41559999,DARKHORSE,2019,1.0,17 MURRAY STREET MANHATTAN NY 10007
9216,41560032,NO. 1 KITCHEN,2019,1.0,1250 HYLAN BOULEVARD STATEN ISLAND NY 10305
9220,41560794,JIMBO'S HAMBURGER,2019,2.0,515 EAST TREMONT AVENUE BRONX NY 10457
9223,41561022,99 CENTS FRESH HOT PIZZA,2019,1.0,51D WILLOUGHBY STREET BROOKLYN NY 11201
9226,41561100,SOPHIE'S CUBAN CUISINE,2019,1.0,96 CHAMBERS STREET MANHATTAN NY 10007
9231,41561546,RUDY'S BAKERY,2019,1.0,905 SENECA AVENUE QUEENS NY 11385
9234,41561808,FALAFEL ON BROADWAY,2019,1.0,3151 BROADWAY MANHATTAN NY 10027
9239,41562252,OMONIA NEXT DOOR,2019,2.0,3216 BROADWAY QUEENS NY 11106
9242,41562412,EL RANCHO BURRITOS,2019,1.0,359 WEST   45 STREET MANHATTAN NY 10036
9245,41562420,LA SABROSURA,2019,2.0,3802 BROADWAY QUEENS NY 11103
9250,41562690,"DUNKIN' DONUTS, BASKIN ROBBINS",2019,1.0,18711 JAMAICA AVENUE QUEENS NY 11423
9252,41562854,EL TUCANAZO BAR,2019,1.0,8317 ROOSEVELT AVENUE QUEENS NY 11372
9254,41563113,APICIUS PIZZA,2019,2.0,2072 STEINWAY STREET QUEENS NY 11105
9256,41563427,BISTRO SK,2019,1.0,273 CITY ISLAND AVENUE BRONX NY 10464
9259,41563537,BENITO ONE,2019,3.0,174 MULBERRY STREET MANHATTAN NY 10013
9264,41563682,H.K WONTON GARDEN,2019,1.0,79 MULBERRY STREET MANHATTAN NY 10013
9266,41563691,ECUADORIAN RESTAURANT II,2019,2.0,3406 36 AVENUE QUEENS NY 11106
9268,41563707,PIZZERIA GIOVE,2019,5.0,278 NEW DORP LANE STATEN ISLAND NY 10306
9270,41563809,WING WAH,2019,1.0,2308 1 AVENUE MANHATTAN NY 10035
9275,41564382,BAREBURGER,2019,1.0,514 3 AVENUE MANHATTAN NY 10016
9278,41564527,THE ORIGINAL CULPEPPERS RESTAURANT,2019,1.0,1082 NOSTRAND AVENUE BROOKLYN NY 11225
9283,41564856,MASHALLAH SWEETS AND RESTAURANT,2019,1.0,663 CONEY ISLAND AVENUE BROOKLYN NY 11218
9285,41564907,EVE'S LOUNGE,2019,1.0,769 WASHINGTON AVENUE BROOKLYN NY 11238
9290,41565488,NIRVANA,2019,3.0,346 LEXINGTON AVENUE MANHATTAN NY 10016
9291,41565544,TANDOOR & CO,2019,1.0,9524 QUEENS BOULEVARD QUEENS NY 11374
9293,41565555,THE FLYING FISHERMAN,2019,1.0,269 COLUMBUS AVENUE MANHATTAN NY 10023
9297,41565686,THE LUTHERAN HALAL CAFE,2019,2.0,5121 2 AVENUE BROOKLYN NY 11232
9300,41566063,BIERHAUS,2019,2.0,712 3 AVENUE MANHATTAN NY 10017
9303,41566261,BAR CENTRALE,2019,1.0,322 WEST   46 STREET MANHATTAN NY 10036
9305,41566307,FAMOUS FAMIGLIA PIZZERIA,2019,2.0,488 8 AVENUE MANHATTAN NY 10001
9306,41566334,THE ANCHORED INN,2019,1.0,57 WATERBURY STREET BROOKLYN NY 11206
9310,41566404,LUNCH BOX,2019,1.0,1612 FOREST AVENUE STATEN ISLAND NY 10302
9311,41566423,GOLDEN DRAGON RESTAURANT,2019,1.0,123 EAST TREMONT AVENUE BRONX NY 10453
9316,41566907,LAS PANTERAS NEGRAS RESTAURANT,2019,1.0,2130 2 AVENUE MANHATTAN NY 10029
9321,41567175,PUMPERNICKEL BAGEL & DELICATESSEN,2019,2.0,2310 44 DRIVE QUEENS NY 11101
9323,41567176,CARVEL ICE CREAM,2019,1.0,8107 ROOSEVELT AVENUE QUEENS NY 11372
9326,41567407,AMC THEATRES,2019,1.0,234 WEST   42 STREET MANHATTAN NY 10036
9327,41567437,ANGELA'S BAKERY,2019,2.0,717 KNICKERBOCKER AVENUE BROOKLYN NY 11221
9329,41567540,WIMPY'S RESTAURANT,2019,1.0,2334 2 AVENUE MANHATTAN NY 10035
9334,41567796,SOUVLAKI GR,2019,1.0,116 STANTON STREET MANHATTAN NY 10002
9336,41567810,GREEN LAKE,2019,1.0,795 FLATBUSH AVENUE BROOKLYN NY 11226
9344,41568372,MICHAEL'S CAFE,2019,1.0,2705 39 AVENUE QUEENS NY 11101
9346,41568374,WINDSOR CAFE,2019,1.0,220 PROSPECT PARK WEST BROOKLYN NY 11215
9348,41568417,ROMANOS FAMOUS PIZZA,2019,1.0,3221 BROADWAY QUEENS NY 11106
9351,41568650,ANTOJITOS DELI FOOD,2019,1.0,1936 86 STREET BROOKLYN NY 11214
9353,41568894,UPRIGHT COFFEE,2019,1.0,860 MANHATTAN AVENUE BROOKLYN NY 11222
9355,41569059,HOY WONG RESTAURANT,2019,1.0,81 MOTT STREET MANHATTAN NY 10013
9357,41569081,VIDAELVA,2019,2.0,2002 CROSS BRONX EXPRESSWAY BRONX NY 10472
9359,41569094,TRATTORIA CERBONE,2019,1.0,7124 FRESH POND ROAD QUEENS NY 11385
9361,41569116,TAPROOM NO. 307,2019,2.0,307 3 AVENUE MANHATTAN NY 10010
9363,41569184,BOHEMIAN SPIRIT RESTAURANT,2019,1.0,321 EAST   73 STREET MANHATTAN NY 10021
9366,41569216,COCO FRESH TEA & JUICE,2019,1.0,38 LEXINGTON AVENUE MANHATTAN NY 10010
9368,41569301,KING SUNSHINE JERK CENTER,2019,1.0,1853 WESTCHESTER AVENUE BRONX NY 10472
9372,41569582,CHAVELA'S,2019,1.0,736 FRANKLIN AVENUE BROOKLYN NY 11238
9376,41569904,SWAGAT,2019,2.0,411 AMSTERDAM AVENUE MANHATTAN NY 10024
9378,41569979,SHAKE SHACK,2019,2.0,102 NORTH END AVENUE MANHATTAN NY 10282
9381,41570059,AAA KENNEDY FRIED CHICKEN,2019,1.0,253 BROADWAY STATEN ISLAND NY 10310
9382,41570163,NEW CRISPY BAMBOO,2019,1.0,2526 FREDERICK DOUGLAS BOULEVARD MANHATTAN NY 10030
9386,41570413,DAWAT,2019,1.0,210 EAST   58 STREET MANHATTAN NY 10022
9389,41570661,COZY DINER & CAFE,2019,1.0,1409 150 STREET QUEENS NY 11357
9390,41570668,SOMETHING SWEET,2019,1.0,314 NEW DORP LANE STATEN ISLAND NY 10306
9397,41571051,DACTA BIRD CUISINE,2019,1.0,531 UTICA AVENUE BROOKLYN NY 11203
9400,41571277,VAN LEEUWEN ARTISAN ICE CREAM,2019,1.0,48 1/2 EAST    7 STREET MANHATTAN NY 10003
9407,41571613,BANTER,2019,1.0,10822 QUEENS BOULEVARD QUEENS NY 11375
9409,41571795,KUM FUNG KITCHEN,2019,2.0,838 BAY STREET STATEN ISLAND NY 10304
9411,41572018,"AIR BAR, NY DELI, TIM HORTONS",2019,1.0,9340 SUTPHIN BOULEVARD QUEENS NY 11435
9417,41572551,EATS,2019,2.0,1055 LEXINGTON AVENUE MANHATTAN NY 10021
9419,41572565,LUKE'S LOBSTER,2019,1.0,26 SOUTH WILLIAM STREET MANHATTAN NY 10004
9423,41572605,NEW SUNFLOWER,2019,1.0,900 GERARD AVENUE BRONX NY 10452
9427,41572874,SOMETHING'S COOKING CATERING,2019,2.0,2210 39 AVENUE QUEENS NY 11101
9430,41573306,RED MANGO,2019,1.0,111 FULTON STREET MANHATTAN NY 10038
9436,41573740,BURGER IT UP,2019,2.0,146 KNICKERBOCKER AVENUE BROOKLYN NY 11237
9439,41573988,LA BOULANGERIE,2019,1.0,10901 72 ROAD QUEENS NY 11375
9442,41574056,LE PAIN QUOTIDIEN,2019,1.0,708 3 AVENUE MANHATTAN NY 10017
9445,41574275,BAGELSMITH,2019,2.0,566 LORIMER STREET BROOKLYN NY 11211
9447,41574355,MBJ CAFETERIA/LAGUARDIA COMMUNITY COLLEGE,2019,2.0,3110 THOMSON AVENUE QUEENS NY 11101
9452,41574441,PRINCESS PIZZA & RESTAURANT,2019,1.0,535 5 AVENUE BROOKLYN NY 11215
9454,41574514,NANATORI JAPANESE RESTAURANT,2019,1.0,162 MONTAGUE STREET BROOKLYN NY 11201
9459,41574708,PRONTO RESTAURANT,2019,3.0,3297 RICHMOND AVENUE STATEN ISLAND NY 10312
9464,41575038,BRGR,2019,1.0,287 7 AVENUE MANHATTAN NY 10001
9466,41575062,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,2019,1.0,4182 WHITE PLAINS ROAD BRONX NY 10466
9469,41575141,TULCIMEX DELI RESTAURANT,2019,1.0,2559 BOSTON ROAD BRONX NY 10467
9476,41575665,KAVE ESPRESSO BAR,2019,1.0,1087 FLUSHING AVENUE BROOKLYN NY 11237
9481,41576082,M & K SPANISH RESTAURANT II,2019,1.0,56 RICHMOND TERRACE STATEN ISLAND NY 10301
9483,41576098,JR PRIMOS RESTAURANT,2019,2.0,698 ALLERTON AVENUE BRONX NY 10467
9485,41576114,CROWN FRIED CHICKEN,2019,1.0,5 SOMERS STREET BROOKLYN NY 11233
9488,41576311,PICCOLO CAFE,2019,2.0,238 MADISON AVENUE MANHATTAN NY 10016
9493,41576490,SILO CAFE,2019,1.0,31 EAST   32 STREET MANHATTAN NY 10016
9495,41576495,EL POLLO INKA PERU,2019,1.0,8912 NORTHERN BOULEVARD QUEENS NY 11372
9497,41576522,EL NUEVO VALLE #2 RESTAURANT LECHONERA,2019,1.0,855 EAST  180 STREET BRONX NY 10460
9499,41576658,GREAT WALL CHINESE RESTAURANT,2019,2.0,1533 WATSON AVENUE BRONX NY 10472
9501,41576836,DELI ON MADISON,2019,2.0,420 MADISON AVENUE MANHATTAN NY 10017
9506,41577301,COPPELIA CUBAN LUNCHEONETTE,2019,1.0,207 WEST   14 STREET MANHATTAN NY 10011
9508,41577304,WRAY'S CARIBBEAN AND SEAFOOD CUISINE,2019,1.0,503 MYRTLE AVENUE BROOKLYN NY 11205
9510,41577394,BRONX BURGER HOUSE,2019,1.0,5816 MOSHOLU AVENUE BRONX NY 10471
9514,41577604,DIAMOND KRUST,2019,3.0,387 UTICA AVENUE BROOKLYN NY 11213
9523,41578481,TOP HOT BAGELS & GRILL,2019,1.0,4018 BELL BOULEVARD QUEENS NY 11361
9526,41578619,MCDONALD'S,2019,1.0,444 LENOX AVENUE MANHATTAN NY 10037
9529,41578745,DAILY PRESS BED-STUY,2019,1.0,505 FRANKLIN AVENUE BROOKLYN NY 11238
9536,41579144,SALT AND PEPPER RESTAURANT & CAFE,2019,1.0,139 WEST   33 STREET MANHATTAN NY 10001
9538,41579193,ANGELA RESTAURANT OF NY,2019,2.0,4012 13 AVENUE BROOKLYN NY 11218
9540,41579195,JIREH RESTAURANT,2019,3.0,8715 18 AVENUE BROOKLYN NY 11214
9544,41579368,DYCKMAN PALACE PIZZA,2019,2.0,121 DYCKMAN STREET MANHATTAN NY 10040
9548,41579887,UPSTATE,2019,3.0,95 1 AVENUE MANHATTAN NY 10003
9554,41580537,TRATTORIA ZERO OTTO NOVE II,2019,3.0,15 WEST   21 STREET MANHATTAN NY 10010
9557,41580782,GOGO-GI,2019,2.0,3908 BROADWAY MANHATTAN NY 10032
9562,41581283,MUGI BAKERY,2019,1.0,4365 KISSENA BOULEVARD QUEENS NY 11355
9564,41581429,DAVID'S BAGELS,2019,1.0,273 1 AVENUE MANHATTAN NY 10003
9567,41581830,PADTHAI NOODLE LOUNGE,2019,5.0,114 8 AVENUE MANHATTAN NY 10011
9569,41581902,YAMADA JAPANESE RESTAURANT,2019,1.0,3811 EAST TREMONT AVENUE BRONX NY 10465
9571,41581905,LE CHEILE,2019,1.0,839 WEST  181 STREET MANHATTAN NY 10033
9573,41582117,PANERA BREAD,2019,1.0,6135 JUNCTION BOULEVARD QUEENS NY 11374
9575,41582298,HALE & HEARTY SOUP,2019,1.0,655 6 AVENUE MANHATTAN NY 10010
9578,41582708,CANTINA MEXICANA,2019,1.0,140 NEW DORP LANE STATEN ISLAND NY 10306
9582,41582797,4618 BAKERY,2019,1.0,4618 8 AVENUE BROOKLYN NY 11220
9584,41582839,SUBWAY,2019,1.0,20512 NORTHERN BOULEVARD QUEENS NY 11361
9588,41583007,LA PEQUENA TASTE OF ITALY PIZZERIA,2019,2.0,3772 90 STREET QUEENS NY 11372
9589,41583046,RUCOLA,2019,1.0,190 DEAN STREET BROOKLYN NY 11217
9591,41583142,THE COTTAGE,2019,1.0,360 AMSTERDAM AVENUE MANHATTAN NY 10024
9593,41583191,QUEZADA RESTAURANT,2019,2.0,1212 FLATBUSH AVENUE BROOKLYN NY 11226
9596,41583236,M S HAN SONG TING,2019,1.0,13620 ROOSEVELT AVENUE QUEENS NY 11354
9600,41583431,BODEGA NEGRA,2019,1.0,355 WEST   16 STREET MANHATTAN NY 10011
9605,41583613,CHELSEA DELI,2019,1.0,301 10 AVENUE MANHATTAN NY 10001
9607,41583686,OLD BAKU,2019,1.0,115 DITMAS AVENUE BROOKLYN NY 11218
9609,41583757,BEECHER'S HANDMADE CHEESE,2019,2.0,900 BROADWAY MANHATTAN NY 10003
9611,41584112,WESTIN HOTEL,2019,1.0,212 EAST   42 STREET MANHATTAN NY 10017
9623,41585019,OBAO NOODLES & BBQ,2019,1.0,38 WATER STREET MANHATTAN NY 10004
9626,41585338,MY BUBBLY TEA,2019,1.0,55B BAYARD STREET MANHATTAN NY 10013
9632,41585586,123 NIKKO,2019,1.0,1280 AMSTERDAM AVENUE MANHATTAN NY 10027
9638,41585806,DARNA FALAFEL,2019,2.0,200 COURT STREET BROOKLYN NY 11201
9641,41586126,NEW SPRING BOY CHINESE RESTAURANT,2019,1.0,81 ALLEN STREET MANHATTAN NY 10002
9646,41586283,DOS TOROS TAQUERIA,2019,1.0,11 CARMINE STREET MANHATTAN NY 10014
9649,41586413,CORNERSTONE CAFE,2019,1.0,17 AVENUE B MANHATTAN NY 10009
9651,41586885,CENTRAL MARKET ALL AMERICAN GRILL,2019,1.0,4 SOUTH STREET MANHATTAN NY 10004
9653,41587147,MONTE'S,2019,2.0,451 CARROLL STREET BROOKLYN NY 11215
9657,41587378,LOBSTER JOINT,2019,1.0,1073 MANHATTAN AVENUE BROOKLYN NY 11222
9660,41587630,HAPPY WOK NO.1,2019,1.0,1284 SOUTHERN BOULEVARD BRONX NY 10459
9665,41588040,CASA NONNA,2019,1.0,310 WEST   38 STREET MANHATTAN NY 10018
9670,41588415,BIG NEW YORK FRIED CHICKEN,2019,1.0,1922 NOSTRAND AVENUE BROOKLYN NY 11226
9671,41588604,2ND AVENUE DELI,2019,2.0,1442 1 AVENUE MANHATTAN NY 10021
9673,41588805,KULUSHKAT GOURMET FALAFEL,2019,1.0,446 DEAN STREET BROOKLYN NY 11217
9675,41588813,6321 YUAN BAO,2019,1.0,6321 8 AVENUE BROOKLYN NY 11220
9677,41589248,POTBELLY SANDWICH WORKS,2019,1.0,101 MAIDEN LANE MANHATTAN NY 10038
9684,41589585,PIZZALICIOUS,2019,1.0,1675 NOSTRAND AVENUE BROOKLYN NY 11226
9686,41589635,PRODUCERS LOUNGE,2019,1.0,358 WEST   44 STREET MANHATTAN NY 10036
9688,41589669,CHLOE'S SOFT SERVE FRUIT CO.,2019,1.0,25 EAST   17 STREET MANHATTAN NY 10003
9690,41589763,BISTRO MARKETPLACE/LIBERTY CATERING,2019,2.0,125 PARK AVENUE MANHATTAN NY 10017
9693,41589951,DOUBLE DRAGON,2019,1.0,4184 WHITE PLAINS ROAD BRONX NY 10466
9695,41590276,NUM PANG KITCHEN,2019,1.0,140 EAST   41 STREET MANHATTAN NY 10017
9697,41590317,THAI ROCK,2019,2.0,375 BEACH   92 STREET QUEENS NY 11693
9703,41591198,PEARL'S SOCIAL & BILLY CLUB,2019,1.0,40 ST NICHOLAS AVENUE BROOKLYN NY 11237
9704,41591264,RW PRIME,2019,2.0,11000 ROCKAWAY BOULEVARD QUEENS NY 11420
9714,41591603,ARIS POLLOS A LA BRASA,2019,6.0,691 KNICKERBOCKER AVENUE BROOKLYN NY 11221
9716,41591687,PIZZARTE,2019,1.0,69 WEST   55 STREET MANHATTAN NY 10019
9723,41592595,CAFE REGULAR,2019,1.0,158 BERKELEY PLACE BROOKLYN NY 11217
9725,41592830,SUBWAY,2019,1.0,555 WEST   42 STREET MANHATTAN NY 10036
9728,41593187,ARBOR BISTRO,2019,3.0,226 WEST HOUSTON STREET MANHATTAN NY 10014
9731,41593315,MUMTAZ,2019,1.0,1582 YORK AVENUE MANHATTAN NY 10028
9733,41593344,ZHU JI GUO TIE,2019,1.0,4052 MAIN STREET QUEENS NY 11354
9738,41593751,RINCONCITO PAISA-COLOMBIAN BAKERY & RESTAURANT,2019,2.0,1976 FOREST AVENUE STATEN ISLAND NY 10303
9743,41594624,SAN MARINO RISTORANTE,2019,1.0,66 CHARLTON STREET MANHATTAN NY 10014
9744,41594717,AUNTIE ANNE'S PRETZELS,2019,1.0,625 ATLANTIC AVENUE BROOKLYN NY 11217
9747,41594766,JOJU & JOJU BOWL,2019,1.0,8325 BROADWAY QUEENS NY 11373
9749,41594796,EXTRA BAR CAFE,2019,2.0,153 AVENUE U BROOKLYN NY 11223
9751,41594856,CAFE GRUMPY LES LLC,2019,1.0,13 ESSEX STREET MANHATTAN NY 10002
9753,41594882,LA NOSTRA PIZZERIA,2019,1.0,2146 2 AVENUE MANHATTAN NY 10029
9755,41594932,SUBWAY,2019,1.0,223 AVENUE B MANHATTAN NY 10009
9758,41594950,FAIRFIELD INN & SUITES,2019,2.0,181 3 AVENUE BROOKLYN NY 11217
9761,41595300,CAFE SOUL JAMAICAN RESTAURANT,2019,1.0,875 RUTLAND ROAD BROOKLYN NY 11203
9764,41595437,JAMAICA MULTIPLEX CINEMAS,2019,1.0,15902 JAMAICA AVENUE QUEENS NY 11432
9772,41595614,HOMEMADE TAQUERIA,2019,2.0,45-09 34 AVENUE QUEENS NY 11101
9776,41595841,BROTHERS SEAFOOD,2019,4.0,632 WALTON AVENUE BRONX NY 10451
9778,41595904,OSLO COFFEE ROASTERS,2019,1.0,422 EAST   75 STREET MANHATTAN NY 10021
9781,41595907,RAVEN'S HEAD PUBLIC HOUSE,2019,1.0,3804 BROADWAY QUEENS NY 11103
9784,41596222,TACO BELL,2019,1.0,6012 NORTHERN BOULEVARD QUEENS NY 11377
9786,41596350,RIVER JAPANESE CUISINE,2019,1.0,6144 SPRINGFIELD BOULEVARD QUEENS NY 11364
9794,41596870,WO HOP CITY,2019,2.0,15 MOTT STREET MANHATTAN NY 10013
9796,41597047,Z-TWO DINER & LOUNGE,2019,2.0,2925 VETERANS ROAD WEST STATEN ISLAND NY 10309
9799,41597207,MAXWELL'S,2019,1.0,59 READE STREET MANHATTAN NY 10007
9802,41597385,JUGOS Y TACOS,2019,1.0,7804 WOODSIDE AVENUE QUEENS NY 11373
9806,41597632,LA CASA DEL POLLO PERUANO,2019,1.0,9409 ROOSEVELT AVENUE QUEENS NY 11372
9810,41597839,KIDO SUSHI (QUEENS CENTER MALL),2019,2.0,9015 QUEENS BOULEVARD QUEENS NY 11373
9813,41598043,AHUACHAPAN,2019,1.0,21421 JAMAICA AVENUE QUEENS NY 11428
9817,41598286,TAVERNA DI BACCO,2019,1.0,175 LUDLOW STREET MANHATTAN NY 10002
9823,41598985,NEW CHAI HWA RESTAURANT,2019,1.0,3762 WHITE PLAINS ROAD BRONX NY 10467
9825,41598995,PARAISO AZTECA RESTAURANT,2019,1.0,1681 EAST   16 STREET BROOKLYN NY 11229
9827,41599083,MO'S BAR,2019,1.0,80 LAFAYETTE AVENUE BROOKLYN NY 11217
9829,41599164,DEL FRISCO'S GRILLE,2019,1.0,60 ROCKEFELLER PLAZA MANHATTAN NY 10020
9833,41599283,EAST DRAGON,2019,1.0,9517 57 AVENUE QUEENS NY 11368
9835,41599530,SAM'S RESTAURANT,2019,4.0,238 COURT STREET BROOKLYN NY 11201
9837,41599675,ALOFT NEW YORK BROOKLYN,2019,2.0,216 DUFFIELD STREET BROOKLYN NY 11201
9844,41600223,FLAVA II,2019,2.0,334 NEW LOTS AVENUE BROOKLYN NY 11207
9847,41600457,TABATA NOODLE RESTAURANT,2019,3.0,540 9 AVENUE MANHATTAN NY 10018
9851,41600621,STUMPTOWN COFFEE,2019,1.0,18 WEST   29 STREET MANHATTAN NY 10001
9853,41600677,XO TASTE,2019,2.0,41 ELIZABETH STREET MANHATTAN NY 10013
9855,41600704,RED MIST,2019,1.0,569 CONEY ISLAND AVENUE BROOKLYN NY 11218
9857,41600842,BIEN CUIT,2019,1.0,120 SMITH STREET BROOKLYN NY 11201
9859,41600900,PANDA GARDEN RESTAURANT,2019,1.0,9708 3 AVENUE BROOKLYN NY 11209
9860,41601082,CASTELTON CORNERS PUB,2019,4.0,1815 VICTORY BOULEVARD STATEN ISLAND NY 10314
9869,41601712,CALLE OCHO,2019,3.0,45 WEST   81 STREET MANHATTAN NY 10024
9871,41601770,NEW MING GARDEN,2019,1.0,10428 ROOSEVELT AVENUE QUEENS NY 11368
9873,41601943,BAYSIDE DINER,2019,2.0,20707 NORTHERN BOULEVARD QUEENS NY 11361
9876,41602143,KENNEDY'S RESTAURANT,2019,1.0,406 BAYSIDE QUEENS NY 11697
9881,41602657,WAT'S ON YOUR PLATE,2019,2.0,513 WEST  145 STREET MANHATTAN NY 10031
9882,41602776,FRIENDLY'S,2019,1.0,125 CHURCH AVENUE BROOKLYN NY 11218
9887,41603129,JOE'S LOBSTER HOUSE,2019,1.0,1898 HYLAN BOULEVARD STATEN ISLAND NY 10305
9891,41603465,MEE CAFE,2019,1.0,26 RUTGERS STREET MANHATTAN NY 10002
9895,41603616,SPICE,2019,1.0,61 7 AVENUE BROOKLYN NY 11217
9896,41603622,POTBELLY SANDWICH WORKS,2019,2.0,30 ROCKEFELLER CENTER MANHATTAN NY 10111
9899,41603858,FU XING HOUSE,2019,1.0,3335 FULTON STREET BROOKLYN NY 11208
9900,41604013,MAMAS EMPANADAS,2019,1.0,3241 STEINWAY STREET QUEENS NY 11103
9903,41604289,KIWIANA RESTAURANT,2019,5.0,847 UNION STREET BROOKLYN NY 11215
9904,41604438,MOLLY'S CUPCAKES,2019,1.0,228 BLEECKER STREET MANHATTAN NY 10014
9907,41604543,THE NEW PORTALES TAQUERIA,2019,1.0,2508A BROADWAY QUEENS NY 11106
9909,41604545,HANG SHING KITCHEN,2019,1.0,10409 METROPOLITAN AVENUE QUEENS NY 11375
9912,41604732,KING'S CHEF,2019,2.0,15327 CROSS ISLAND PARKWAY QUEENS NY 11357
9914,41604933,RYAN'S DAUGHTER CAFE,2019,1.0,350 EAST   85 STREET MANHATTAN NY 10028
9916,41605026,PRET A MANGER,2019,1.0,100 CHURCH STREET MANHATTAN NY 10007
9921,41605223,YU SUSHI,2019,2.0,827 WEST  181 STREET MANHATTAN NY 10033
9923,41605289,EARL OF SANDWICH,2019,1.0,1290 AVENUE OF THE AMERICAS MANHATTAN NY 10119
9924,41605297,DELIZIA 92,2019,1.0,1762 2 AVENUE MANHATTAN NY 10128
9932,41606724,RICHIE RICH CARIBBEAN AND AMERICAN CUISINE,2019,1.0,769 BURKE AVENUE BRONX NY 10467
9940,41606952,EL PUERTO MEXICANO,2019,1.0,8428 JAMAICA AVENUE QUEENS NY 11421
9945,41607653,OBICA MOZZARELLA BAR,2019,2.0,590 MADISON AVENUE MANHATTAN NY 10022
9949,41607908,LONGEVOUSJOY,2019,1.0,6610 BAY PARKWAY BROOKLYN NY 11204
9952,41608200,MIKE'S PIZZA OF BROOKLYN,2019,1.0,2026 BEDFORD AVENUE BROOKLYN NY 11226
9955,41608360,MOMOFUKU MILK BAR UWS,2019,1.0,561 COLUMBUS AVENUE MANHATTAN NY 10024
9957,41608382,COURTSIDE LOUNGE SPORTS BAR,2019,1.0,6908 MYRTLE AVENUE QUEENS NY 11385
9964,41608836,PONTE VECCHIO,2019,2.0,8810 4 AVENUE BROOKLYN NY 11209
9966,41608854,GAL BI MA EUL,2019,2.0,19403 NORTHERN BOULEVARD QUEENS NY 11358
9972,41609062,PARADISE CAFE NY RESTAURANT,2019,1.0,1021 OGDEN AVENUE BRONX NY 10452
9974,41609113,NOORMAN'S KIL,2019,1.0,609 GRAND STREET BROOKLYN NY 11211
9976,41609166,NO. 1 FLOWER DRUM HOUSE,2019,2.0,2105 31 STREET QUEENS NY 11105
9979,41609236,LUNG FONG  RESTAURANT,2019,2.0,870 EAST  180 STREET BRONX NY 10460
9981,41609237,F.L.H. SEAFOOD RESTAURANT,2019,4.0,1968 86 STREET BROOKLYN NY 11214
9986,41609563,ZAYTOON,2019,2.0,1030 2 AVENUE MANHATTAN NY 10022
9990,41610134,HOLIDAY INN EXPRESS WALL STREET,2019,1.0,126 WATER STREET MANHATTAN NY 10005
9992,41610164,IL BUCO ALIMENTARIVINERIA,2019,1.0,53 GREAT JONES STREET MANHATTAN NY 10012
9996,41610426,GLOW THAI RESTAURANT,2019,2.0,7107 3 AVENUE BROOKLYN NY 11209
10001,41610835,WANG GARDEN,2019,2.0,1114 WESTCHESTER AVENUE BRONX NY 10459
10003,41610874,DUNKIN' DONUTS,2019,2.0,3080 BOSTON ROAD BRONX NY 10469
10005,41611084,MCDONALD'S,2019,1.0,3809 BROADWAY MANHATTAN NY 10032
10008,41611217,"DUNKIN' DONUTS, BASKIN ROBBINS",2019,1.0,2702 EAST TREMONT AVENUE BRONX NY 10461
10011,41611347,ANDY'S TERIYAKI & TACO,2019,1.0,171 EINSTEIN LOOP BRONX NY 10475
10013,41611381,"BURGER KING, POPEYES LOUISIANA KITCHEN",2019,1.0,8516 5 AVENUE BROOKLYN NY 11209
