,ID,RESTAURANT NAME,BOROUGH,BUILDING,STREET,ZIPCODE,INSPECTION YEAR,GRADE,NUMBER OF CRITICAL VIOLATIONS
100,40365841,PARKSIDE RESTAURANT,QUEENS,10701,CORONA AVENUE,11368,2019,0,1.0
101,40365844,LAVELLE'S ADMIRAL'S CLUB,QUEENS,4515,BROADWAY,11103,2018,0,1.0
102,40365871,NEARY'S PUB,MANHATTAN,358,EAST   57 STREET,10022,2018,0,1.0
103,40365882,NEW YORK PIZZA SUPREMA,MANHATTAN,413,8 AVENUE,10001,2018,0,1.0
104,40365904,MEE SUM CAFE,MANHATTAN,26,PELL STREET,10013,2018,0,1.0
105,40365904,MEE SUM CAFE,MANHATTAN,26,PELL STREET,10013,2019,0,1.0
106,40365938,NANCY'S RESTAURANT,QUEENS,25541,JAMAICA AVENUE,11001,2018,0,1.0
107,40365942,HOP KEE RESTAURANT,MANHATTAN,21,MOTT STREET,10013,2018,0,1.0
108,40365972,BLARNEY BAR,QUEENS,14609,JAMAICA AVENUE,11435,2018,0,1.0
109,40365972,BLARNEY BAR,QUEENS,14609,JAMAICA AVENUE,11435,2019,0,2.0
110,40366002,MARGHERITA PIZZA,QUEENS,16304,JAMAICA AVENUE,11432,2019,0,1.0
111,40366054,HEALY'S PUB,QUEENS,10807,ROCKAWAY BEACH BOULEVARD,11694,2018,0,1.0
112,40366109,FIFTH AVENUE BINGO,BROOKLYN,416,5 AVENUE,11215,2018,0,1.0
113,40366109,FIFTH AVENUE BINGO,BROOKLYN,416,5 AVENUE,11215,2019,0,1.0
114,40366132,DENINO'S PIZZERIA TAVERN,STATEN ISLAND,524,PORT RICHMOND AVENUE,10302,2018,0,1.0
115,40366132,DENINO'S PIZZERIA TAVERN,STATEN ISLAND,524,PORT RICHMOND AVENUE,10302,2019,0,1.0
116,40366154,MICHAEL'S RESTAURANT,BROOKLYN,2929,AVENUE R,11229,2018,0,1.0
117,40366162,LENIHAN'S SALOON,QUEENS,11909,ATLANTIC AVENUE,11418,2018,0,1.0
118,40366222,KILLARNEY ROSE,MANHATTAN,80,BEAVER STREET,10005,2018,0,1.5
119,40366230,DON PEPPE,QUEENS,13558,LEFFERTS BOULEVARD,11420,2018,0,1.5
120,40366356,BLARNEY CASTLE,QUEENS,20224,ROCKAWAY POINT BOULEVARD,11697,2018,0,1.0
121,40366361,THREE STAR RESTAURANT,BROOKLYN,1611,AVENUE U,11229,2018,0,1.6666666666666667
122,40366361,THREE STAR RESTAURANT,BROOKLYN,1611,AVENUE U,11229,2019,0,1.0
123,40366381,DANGERFIELD'S NIGHT CLUB,MANHATTAN,1118,1 AVENUE,10065,2018,0,1.0
124,40366396,DESMOND'S TAVERN,MANHATTAN,433,PARK AVENUE SOUTH,10016,2018,0,3.0
125,40366396,DESMOND'S TAVERN,MANHATTAN,433,PARK AVENUE SOUTH,10016,2019,0,1.0
126,40366425,NAOMI KOSHER PIZZA,QUEENS,6828,MAIN STREET,11367,2018,0,1.0
127,40366425,NAOMI KOSHER PIZZA,QUEENS,6828,MAIN STREET,11367,2019,0,1.0
128,40366471,ROLL-N-ROASTER,BROOKLYN,2901,EMMONS AVENUE,11235,2018,0,1.5
129,40366471,ROLL-N-ROASTER,BROOKLYN,2901,EMMONS AVENUE,11235,2019,0,2.0
130,40366487,BRENNAN & CARR,BROOKLYN,3432,NOSTRAND AVENUE,11229,2018,0,1.0
131,40366487,BRENNAN & CARR,BROOKLYN,3432,NOSTRAND AVENUE,11229,2019,0,1.0
132,40366497,THE PUNCH BOWL,BRONX,5820,BROADWAY,10463,2018,0,2.0
133,40366497,THE PUNCH BOWL,BRONX,5820,BROADWAY,10463,2019,0,1.0
134,40366543,JARDIN DE CHINA REST,QUEENS,3737,JUNCTION BOULEVARD,11368,2018,0,2.5
135,40366549,IRISH COTTAGE,QUEENS,10807,72 AVENUE,11375,2018,0,1.0
136,40366549,IRISH COTTAGE,QUEENS,10807,72 AVENUE,11375,2019,0,1.0
137,40366574,BLARNEY STONE,MANHATTAN,11,TRINITY PLACE,10006,2018,0,1.0
138,40366574,BLARNEY STONE,MANHATTAN,11,TRINITY PLACE,10006,2019,0,1.0
139,40366586,SHIMONS KOSHER PIZZA,QUEENS,7124,MAIN STREET,11367,2018,0,1.0
140,40366652,FASCATI'S PIZZERIA,BROOKLYN,80,HENRY STREET,11201,2018,0,1.0
141,40366661,BABY BO'S CANTINA,MANHATTAN,627,2 AVENUE,10016,2018,0,1.0
142,40366711,LI GRECI'S STAATEN RESTAURANT,STATEN ISLAND,697,FOREST AVENUE,10310,2018,0,1.5
143,40366716,SHUN LEE PALACE RESTAURANT,MANHATTAN,155,EAST   55 STREET,10022,2018,0,1.0
144,40366742,TAMAQUA,BROOKLYN,84,EBONY COURT,11229,2018,0,2.0
145,40366812,CARA MIA,QUEENS,22020,HILLSIDE AVENUE,11427,2018,0,1.0
146,40366833,IHOP,BRONX,4340,BOSTON ROAD,10475,2018,0,1.0
147,40366857,MALONEY'S BAR,QUEENS,8769,SUTPHIN BOULEVARD,11435,2018,0,2.0
148,40366857,MALONEY'S BAR,QUEENS,8769,SUTPHIN BOULEVARD,11435,2019,0,1.0
149,40366879,LA FUSTA RESTAURANT,QUEENS,8032,BAXTER AVENUE,11373,2018,0,2.0
150,40366928,RICHMOND COUNTY COUNTRY CLUB,STATEN ISLAND,135,FLAGG PLACE,10304,2018,0,2.0
151,40366929,LITTLE BROWN JUG,QUEENS,12402,JAMAICA AVENUE,11418,2018,0,1.0
152,40366938,LULU'S COFFEE SHOP,BRONX,1191,CASTLE HILL AVENUE,10462,2018,0,2.0
153,40366938,LULU'S COFFEE SHOP,BRONX,1191,CASTLE HILL AVENUE,10462,2019,0,5.0
154,40366961,MITCHELL'S RESTAURANT,BROOKLYN,617A,VANDERBILT AVENUE,11238,2018,0,1.0
155,40366993,FINNEGAN'S WAKE PUB,MANHATTAN,1361,FIRST AVENUE,10021,2018,0,1.0
156,40366993,FINNEGAN'S WAKE PUB,MANHATTAN,1361,FIRST AVENUE,10021,2019,0,1.0
157,40367005,DA VINCI PIZZA,BROOKLYN,6514,18 AVENUE,11204,2018,0,1.0
158,40367161,MARINA DELRAY,BRONX,2894,SCHURZ AVE,10465,2018,0,1.0
159,40367164,NEW FLORIDIAN DINER,BROOKLYN,2301,FLATBUSH AVENUE,11234,2018,0,1.0
160,40367179,TWINS PUB,MANHATTAN,421,9 AVENUE,10001,2018,0,1.0
161,40367183,NARROWS COFFEE SHOP,BROOKLYN,10001,4 AVENUE,11209,2018,0,1.0
162,40367189,BROOME STREET BAR,MANHATTAN,363,WEST BROADWAY,10013,2019,0,2.0
163,40367232,O'HANLON'S PUB,QUEENS,2257,31 STREET,11105,2018,0,1.0
164,40367232,O'HANLON'S PUB,QUEENS,2257,31 STREET,11105,2019,0,1.0
165,40367241,JG MELON RESTAURANT,MANHATTAN,1291,3 AVENUE,10021,2018,0,3.0
166,40367241,JG MELON RESTAURANT,MANHATTAN,1291,3 AVENUE,10021,2019,0,1.0
167,40367278,JACK'S PIZZA & PASTA,QUEENS,21249,26 AVENUE,11360,2018,0,2.0
168,40367278,JACK'S PIZZA & PASTA,QUEENS,21249,26 AVENUE,11360,2019,0,2.0
169,40367338,TAP ROOM,MANHATTAN,180,CENTRAL PARK SOUTH,10019,2018,0,2.0
170,40367338,TAP ROOM,MANHATTAN,180,CENTRAL PARK SOUTH,10019,2019,0,2.0
171,40367365,FLAME RESTAURANT COFFEE HOUSE,MANHATTAN,893,9 AVENUE,10019,2018,0,2.0
172,40367373,JACKSON HOLE,MANHATTAN,232,EAST   64 STREET,10065,2018,0,1.0
173,40367377,ZUM STAMMTISCH,QUEENS,6946,MYRTLE AVENUE,11385,2018,0,1.0
174,40367442,BUDDY'S WONDER BAR,STATEN ISLAND,17,HARRISON AVENUE,10302,2018,0,1.0
175,40367481,THE ASSEMBLY BAR,QUEENS,7302,COOPER AVENUE,11385,2018,0,2.0
176,40367534,MR BROADWAY KOSHER RESTAURANT,MANHATTAN,1372,BROADWAY,10018,2018,0,1.0
177,40367534,MR BROADWAY KOSHER RESTAURANT,MANHATTAN,1372,BROADWAY,10018,2019,0,1.0
178,40367540,PICCOLA VENEZIA,QUEENS,4201,28 AVENUE,11103,2018,0,1.5
179,40367570,NI-NI'S CAFE,STATEN ISLAND,710,NEW DORP LANE,10306,2018,0,1.0
180,40367677,CAPITOL RESTAURANT,MANHATTAN,4933,BROADWAY,10034,2019,0,1.0
181,40367715,LA BONNE SOUPE BISTRO,MANHATTAN,48,WEST   55 STREET,10019,2018,0,2.5
182,40367715,LA BONNE SOUPE BISTRO,MANHATTAN,48,WEST   55 STREET,10019,2019,0,1.0
183,40367749,LENNY'S CLAM BAR,QUEENS,16103,CROSSBAY BOULEVARD,11414,2018,0,2.0
184,40367749,LENNY'S CLAM BAR,QUEENS,16103,CROSSBAY BOULEVARD,11414,2019,0,1.0
185,40367752,GRIFFIS FACULTY CLUB,MANHATTAN,521,EAST   68 STREET,10065,2018,0,1.5
186,40367766,GRAY'S PAPAYA,MANHATTAN,2080,BROADWAY,10023,2019,0,1.0
187,40367789,DANI PIZZA AND RESTAURANT,QUEENS,8128,LEFFERTS BOULEVARD,11415,2018,0,2.0
188,40367790,MCDONALD'S,BROOKLYN,943,FLATBUSH AVENUE,11226,2018,0,1.0
189,40367829,MCDONALD'S,QUEENS,7550,101 AVENUE,11416,2018,0,1.0
190,40367841,CAFE FIORELLO,MANHATTAN,1900,BROADWAY,10023,2019,0,1.0
191,40367860,LB SPUMONI GARDENS,BROOKLYN,2725,86 STREET,11223,2018,0,1.0
192,40367870,AMORE PIZZERIA & RESTAURANT,QUEENS,3027,STRATTON STREET,11354,2018,0,1.0
193,40367870,AMORE PIZZERIA & RESTAURANT,QUEENS,3027,STRATTON STREET,11354,2019,0,1.0
194,40367946,THE LARK'S NEST,BRONX,4280,KATONAH AVE,10470,2018,0,1.0
195,40368018,TERRACE CAFE,BRONX,2300,SOUTHERN BOULEVARD,10460,2018,0,1.0
196,40368022,GRIZZLY GROUNDS,BRONX,2300,SOUTHERN BOULEVARD,10460,2018,0,1.0
197,40368025,THE PECKING ORDER,BRONX,2300,SOUTHERN BOULEVARD,10460,2018,0,1.0
198,40368034,ROADHOUSE RESTAURANT,STATEN ISLAND,1402,CLOVE ROAD,10301,2018,0,1.0
199,40368157,ELEPHANT & CASTLE,MANHATTAN,68,GREENWICH AVENUE,10011,2018,0,1.0
200,40368207,MILL BASIN KOSHER DELI,BROOKLYN,5823,AVENUE T,11234,2018,0,1.0
201,40368223,OYSTER BAR,MANHATTAN,0,GRAND CENTRAL TERMINAL,10017,2018,0,1.5
202,40368271,CHERRY TAVERN,MANHATTAN,441,EAST    6 STREET,10009,2018,0,2.0
203,40368271,CHERRY TAVERN,MANHATTAN,441,EAST    6 STREET,10009,2019,0,2.0
204,40368291,COLONNADE DINER,STATEN ISLAND,2001,HYLAN BOULEVARD,10306,2018,0,2.0
205,40368313,RED FLAME DINER,MANHATTAN,67,WEST   44 STREET,10036,2018,0,1.0
206,40368313,RED FLAME DINER,MANHATTAN,67,WEST   44 STREET,10036,2019,0,1.0
207,40368318,MAGGIES PLACE,MANHATTAN,21,EAST   47 STREET,10017,2018,0,1.0
208,40368338,BRADY'S BAR,MANHATTAN,1583,2 AVENUE,10028,2018,0,1.0
209,40368374,JIMMY'S CORNER,MANHATTAN,140,WEST   44 STREET,10036,2019,0,1.0
210,40368526,FROST RESTAURANT,BROOKLYN,193,FROST STREET,11211,2018,0,1.0
211,40368555,IL CORTILE RESTAURANT,MANHATTAN,123,MULBERRY STREET,10013,2018,0,1.0
212,40368555,IL CORTILE RESTAURANT,MANHATTAN,123,MULBERRY STREET,10013,2019,0,1.0
213,40368577,DENNY'S PUB,BROOKLYN,106,BEVERLY ROAD,11218,2018,0,1.0
214,40368581,MARIES CRISIS CAFE,MANHATTAN,59,GROVE STREET,10014,2018,0,2.0
215,40368632,NEW PARKWAY RESTAURANT,BROOKLYN,7504,13 AVENUE,11228,2018,0,1.0
216,40368725,CAFE RIAZOR,MANHATTAN,245,WEST   16 STREET,10011,2018,0,1.0
217,40368752,RAOULS,MANHATTAN,180,PRINCE STREET,10012,2019,0,1.0
218,40368801,MARBELLA RESTAURANT,QUEENS,22033,NORTHERN BOULEVARD,11361,2018,0,2.0
219,40368809,P.J.' S,QUEENS,18925,UNION TURNPIKE,11366,2018,0,1.0
220,40368809,P.J.' S,QUEENS,18925,UNION TURNPIKE,11366,2019,0,1.0
221,40368824,DOUBLES CLUB,MANHATTAN,783,5 AVENUE,10022,2018,0,1.0
222,40368824,DOUBLES CLUB,MANHATTAN,783,5 AVENUE,10022,2019,0,1.0
223,40368897,HATSUHANA RESTAURANT,MANHATTAN,17,EAST   48 STREET,10017,2018,0,1.0
224,40369012,VALENTINO'S PIZZA,QUEENS,7147,KISSENA BOULEVARD,11367,2018,0,2.0
225,40369012,VALENTINO'S PIZZA,QUEENS,7147,KISSENA BOULEVARD,11367,2019,0,1.0
226,40369016,VIAND COFFEE SHOP,MANHATTAN,673,MADISON AVENUE,10065,2018,0,1.0
227,40369017,PALM TOO,MANHATTAN,840,2 AVENUE,10017,2018,0,3.0
228,40369087,BLUE BAY RESTAURANT,BRONX,3533,JOHNSON AVENUE,10463,2018,0,2.6666666666666665
229,40369111,THE HYTES BAR,BROOKLYN,1082,ST JOHNS PLACE,11213,2018,0,1.0
230,40369139,PERGOLA DES ARTISTES,MANHATTAN,252,WEST   46 STREET,10036,2018,0,1.0
231,40369158,JODY'S CLUB,STATEN ISLAND,372,FOREST AVENUE,10301,2018,0,1.0
232,40369165,REIF'S TAVERN,MANHATTAN,302,EAST   92 STREET,10128,2018,0,1.0
233,40369165,REIF'S TAVERN,MANHATTAN,302,EAST   92 STREET,10128,2019,0,1.0
234,40369213,WHITESTONE LANES,QUEENS,3005,WHITESTONE EXPRESSWAY,11354,2018,0,1.0
235,40369262,JOHN'S PIZZERIA,QUEENS,8502,GRAND AVENUE,11373,2018,0,2.0
236,40369299,SEASHORE RESTAURANT,BRONX,591,CITY ISLAND AVE,10464,2018,0,1.0
237,40369418,CAFFE REGGIO,MANHATTAN,119,MAC DOUGAL STREET,10012,2018,0,1.0
238,40369418,CAFFE REGGIO,MANHATTAN,119,MAC DOUGAL STREET,10012,2019,0,1.0
239,40369461,CAFE UN DEUX TROIS,MANHATTAN,123,WEST   44 STREET,10036,2018,0,2.0
240,40369461,CAFE UN DEUX TROIS,MANHATTAN,123,WEST   44 STREET,10036,2019,0,2.0
241,40369482,ARMANDO'S PIZZA,BROOKLYN,1366,PENNSYLVANIA AVENUE,11239,2018,0,1.0
242,40369521,KNICKERBOCKER BAR & GRILL,MANHATTAN,33,UNIVERSITY PLACE,10003,2018,0,1.0
243,40369521,KNICKERBOCKER BAR & GRILL,MANHATTAN,33,UNIVERSITY PLACE,10003,2019,0,2.0
244,40369580,EL POTE ESPANOL,MANHATTAN,718,2 AVENUE,10016,2018,0,3.0
245,40369608,THE RIVER CAFE,BROOKLYN,1,WATER STREET,11201,2018,0,2.0
246,40369619,MUDVILLE SALOON,MANHATTAN,126,CHAMBERS STREET,10007,2018,0,1.0
247,40369619,MUDVILLE SALOON,MANHATTAN,126,CHAMBERS STREET,10007,2019,0,1.0
248,40369667,WHITE CASTLE,BROOKLYN,846,EMPIRE BOULEVARD,11213,2018,0,2.0
249,40369667,WHITE CASTLE,BROOKLYN,846,EMPIRE BOULEVARD,11213,2019,0,1.0
250,40369669,WHITE CASTLE,BRONX,2701,BOSTON POST ROAD,10467,2018,0,1.0
251,40369675,WHITE CASTLE,QUEENS,4302,QUEENS BOULEVARD,11104,2018,0,1.0
252,40369716,FERDINANDO'S RESTAURANT,BROOKLYN,151,UNION STREET,11231,2019,0,1.0
253,40369724,MCDONALD'S,QUEENS,10615,71 AVENUE,11375,2018,0,1.0
254,40369775,THE CUPPING ROOM,MANHATTAN,359,WEST BROADWAY,10013,2018,0,2.5
255,40369775,THE CUPPING ROOM,MANHATTAN,359,WEST BROADWAY,10013,2019,0,2.0
256,40369782,MCDONALD'S,BROOKLYN,701,UTICA AVENUE,11203,2019,0,1.0
257,40369849,GINO'S PIZZERIA,QUEENS,6132,SPRINGFIELD BOULEVARD,11364,2018,0,1.0
258,40369849,GINO'S PIZZERIA,QUEENS,6132,SPRINGFIELD BOULEVARD,11364,2019,0,1.0
259,40369869,JIM BRADY'S RESTAURANT,MANHATTAN,75,MAIDEN LANE,10038,2018,0,2.0
260,40369940,THE NEW AMITY RESTAURANT,MANHATTAN,1134,MADISON AVENUE,10028,2018,0,1.0
261,40369940,THE NEW AMITY RESTAURANT,MANHATTAN,1134,MADISON AVENUE,10028,2019,0,1.0
262,40369954,VOLARE RESTAURANT,MANHATTAN,147,WEST FOURTH STREET,10012,2018,0,1.0
263,40369958,SPARKS STEAK HOUSE,MANHATTAN,210,EAST   46 STREET,10017,2018,0,1.0
264,40369983,THE DART SPORTS BAR,QUEENS,8318,PARSONS BOULEVARD,11432,2018,0,1.0
265,40369983,THE DART SPORTS BAR,QUEENS,8318,PARSONS BOULEVARD,11432,2019,0,1.0
266,40370015,BAMONTE'S RESTAURANT,BROOKLYN,32,WITHERS ST,11211,2019,0,1.0
267,40370150,JOHN MULLIGAN'S FIRESIDE PUB,BRONX,4272,KATONAH AVENUE,10470,2018,0,1.0
268,40370167,BURGER KING,QUEENS,22210,NORTHERN BOULEVARD,11361,2018,0,1.0
269,40370168,EAR INN,MANHATTAN,326,SPRING STREET,10013,2018,0,1.0
270,40370342,GREENPOINT TAVERN,BROOKLYN,188,BEDFORD AVENUE,11249,2018,0,1.0
271,40370356,MCDONALD'S,STATEN ISLAND,3267,RICHMOND AVENUE,10312,2018,0,1.0
272,40370436,ROSSINI'S,MANHATTAN,108,EAST   38 STREET,10016,2018,0,1.0
273,40370436,ROSSINI'S,MANHATTAN,108,EAST   38 STREET,10016,2019,0,1.0
274,40370463,THREE GUY'S RESTAURANT,MANHATTAN,960,MADISON AVENUE,10021,2018,0,1.0
275,40370463,THREE GUY'S RESTAURANT,MANHATTAN,960,MADISON AVENUE,10021,2019,0,1.0
276,40370507,THE PLAYERS,MANHATTAN,16,GRAMERCY PARK SOUTH,10003,2018,0,2.0
277,40370507,THE PLAYERS,MANHATTAN,16,GRAMERCY PARK SOUTH,10003,2019,0,3.0
278,40370638,TJK CAFE & RESTAURANT,QUEENS,24904,HORACE HARDING BOULEVARD,11362,2018,0,2.0
279,40370638,TJK CAFE & RESTAURANT,QUEENS,24904,HORACE HARDING BOULEVARD,11362,2019,0,1.0
280,40370766,SMITH & WOLLENSKY,MANHATTAN,201,EAST 49th STREET,10017,2018,0,1.0
281,40370781,MCDONALD'S,QUEENS,16011,WILLETS POINT BOULEVARD,11357,2018,0,1.5
282,40370781,MCDONALD'S,QUEENS,16011,WILLETS POINT BOULEVARD,11357,2019,0,2.0
283,40370856,OLIVE TREE CAFE & COMEDY CELLAR,MANHATTAN,117,MAC DOUGAL STREET,10012,2018,0,1.0
284,40370916,BURGER KING,QUEENS,25810,HILLSIDE AVENUE,11004,2018,0,1.0
285,40370916,BURGER KING,QUEENS,25810,HILLSIDE AVENUE,11004,2019,0,1.0
286,40370917,BURGER KING,BROOKLYN,9006,CHURCH AVENUE,11236,2018,0,1.0
287,40370939,MANDUCATIS,QUEENS,1327,JACKSON AVENUE,11101,2018,0,1.0
288,40370994,MAMMA LUCIA,BROOKLYN,1701,FOSTER AVENUE,11230,2018,0,1.0
289,40370994,MAMMA LUCIA,BROOKLYN,1701,FOSTER AVENUE,11230,2019,0,1.0
290,40371454,WEST BANK CAFE,MANHATTAN,407,WEST   42 STREET,10036,2018,0,1.0
291,40371614,LA BARAKA RESTAURANT,QUEENS,25509,NORTHERN BOULEVARD,11362,2018,0,2.0
292,40371614,LA BARAKA RESTAURANT,QUEENS,25509,NORTHERN BOULEVARD,11362,2019,0,1.0
293,40371684,LIBERMAN'S LUNCHEONETTE,BROOKLYN,4801,16 AVENUE,11204,2018,0,1.0
294,40371718,ZAFI'S LUNCHEONETTE,MANHATTAN,500,GRAND STREET,10002,2019,0,2.0
295,40371727,LA PALINA RESTAURANT,BROOKLYN,159,AVENUE O,11204,2018,0,1.0
296,40371805,TY'S,MANHATTAN,114,CHRISTOPHER STREET,10014,2018,0,1.5
297,40371906,MARINER INN,BROOKLYN,3501,AVENUE S,11234,2018,0,1.0
298,40371988,NORTH SHORE DINER,QUEENS,19652,NORTHERN BLVD,11358,2018,0,1.5
299,40371988,NORTH SHORE DINER,QUEENS,19652,NORTHERN BLVD,11358,2019,0,1.0
300,40372112,GREEN HOUSE CAFE,BROOKLYN,7717,THIRD AVENUE,11209,2018,0,1.5
301,40372196,MCDONALD'S,BRONX,3660,EAST TREMONT AVENUE,10465,2018,0,1.0
302,40372196,MCDONALD'S,BRONX,3660,EAST TREMONT AVENUE,10465,2019,0,1.0
303,40372262,LA RIPAILLE RESTAURANT,MANHATTAN,605,HUDSON STREET,10014,2018,0,1.0
304,40372357,MARINA CAFE,STATEN ISLAND,154,MANSION AVE,10308,2018,0,2.0
305,40372417,DON FILIPPO RESTAURANT,MANHATTAN,1133,LEXINGTON AVENUE,10075,2018,0,1.0
306,40372417,DON FILIPPO RESTAURANT,MANHATTAN,1133,LEXINGTON AVENUE,10075,2019,0,1.0
307,40372422,BURGER KING,QUEENS,9283,QUEENS BOULEVARD,11374,2018,0,1.0
308,40372426,DAZIES RESTAURANT,QUEENS,3941,QUEENS BOULEVARD,11104,2018,0,2.0
309,40372445,OMONIA CAFE,QUEENS,3220,BROADWAY,11106,2018,0,1.0
310,40372466,MURALS ON 54/RANDOLPH'S,MANHATTAN,65,WEST   54 STREET,10019,2018,0,2.5
311,40372466,MURALS ON 54/RANDOLPH'S,MANHATTAN,65,WEST   54 STREET,10019,2019,0,1.0
312,40372618,BURGER KING,QUEENS,15405,ROCKAWAY BOULEVARD,11434,2018,0,1.0
313,40372618,BURGER KING,QUEENS,15405,ROCKAWAY BOULEVARD,11434,2019,0,1.0
314,40372631,YANKEE JZ PIZZA,BRONX,1599,WESTCHESTER AVENUE,10472,2018,0,2.0
315,40372694,CLINTON RESTAURANT,QUEENS,917,CLINTONVILLE STREET,11357,2018,0,1.0
316,40372971,RACQUET & TENNIS CLUB,MANHATTAN,370,PARK AVENUE,10022,2018,0,1.0
317,40372971,RACQUET & TENNIS CLUB,MANHATTAN,370,PARK AVENUE,10022,2019,0,1.0
318,40373113,ASTRO RESTAURANT,MANHATTAN,101,WEST   55 STREET,10019,2019,0,2.0
319,40373118,GOLDEN DOVE DINER,STATEN ISLAND,3281,RICHMOND AVENUE,10312,2018,0,1.0
320,40373118,GOLDEN DOVE DINER,STATEN ISLAND,3281,RICHMOND AVENUE,10312,2019,0,2.0
321,40373160,KORNER PIZZERIA,BROOKLYN,226,CHURCH AVENUE,11218,2018,0,1.0
322,40373272,HENRY'S END,BROOKLYN,44,HENRY STREET,11201,2018,0,2.0
323,40373462,VILLA BERULIA,MANHATTAN,107,EAST   34 STREET,10016,2018,0,1.0
324,40373462,VILLA BERULIA,MANHATTAN,107,EAST   34 STREET,10016,2019,0,1.0
325,40373500,VICTOR'S CAFE,MANHATTAN,236,WEST   52 STREET,10019,2018,0,2.0
326,40373597,PETES PIZZERIA & RESTAURANT,BROOKLYN,7522,3 AVENUE,11209,2018,0,1.0
327,40373656,KEENS STEAKHOUSE,MANHATTAN,72,WEST 36th STREET,10018,2018,0,2.0
328,40373794,READY PENNY INN,QUEENS,3707,73 STREET,11372,2019,0,1.0
329,40373888,IL MULINO,MANHATTAN,86,WEST    3 STREET,10012,2018,0,1.0
330,40373889,FELIDIA RESTAURANT,MANHATTAN,243,EAST   58 STREET,10022,2018,0,1.0
331,40373909,MCDONALD'S,BROOKLYN,5804,CLARENDON ROAD,11203,2018,0,1.0
332,40373912,THE MALT HOUSE,MANHATTAN,206,THOMPSON STREET,10012,2018,0,1.0
333,40373937,SHUN LEE,MANHATTAN,37,WEST   65 STREET,10023,2018,0,1.0
334,40373938,IHOP,BRONX,5655,BROADWAY,10463,2018,0,1.0
335,40373938,IHOP,BRONX,5655,BROADWAY,10463,2019,0,3.0
336,40374088,PONGSRI THAI RESTAURANT,MANHATTAN,244,WEST   48 STREET,10036,2018,0,2.5
337,40374131,PRIMAVERA PIZZA & PASTA,MANHATTAN,1005,2 AVENUE,10022,2018,0,1.0
338,40374131,PRIMAVERA PIZZA & PASTA,MANHATTAN,1005,2 AVENUE,10022,2019,0,1.0
339,40374136,TONY'S PIER RESTAURANT,BRONX,1,CITY ISLAND AVE,10464,2018,0,2.0
340,40374192,ELIO'S,MANHATTAN,1621,SECOND AVENUE,10028,2018,0,4.0
341,40374266,KASTELI II,MANHATTAN,372,8 AVENUE,10001,2018,0,2.0
342,40374266,KASTELI II,MANHATTAN,372,8 AVENUE,10001,2019,0,1.0
343,40374277,MOLLY WEE PUB,MANHATTAN,402,8 AVENUE,10001,2018,0,1.0
344,40374415,OMEN JAPANESE CUISINE,MANHATTAN,113,THOMPSON STREET,10012,2018,0,1.0
345,40374460,MCDONALD'S,QUEENS,7269,KISSENA BOULEVARD,11367,2019,0,1.0
346,40374814,EUROPA BAR,QUEENS,9402,SUTPHIN BOULEVARD,11435,2019,0,1.0
347,40374834,CASA BELLA,MANHATTAN,127,MULBERRY STREET,10013,2018,0,2.0
348,40374974,CHEZ NAPOLEON,MANHATTAN,365,WEST   50 STREET,10019,2018,0,1.0
349,40375108,TURKEY'S NEST TAVERN,BROOKLYN,94,BEDFORD AVENUE,11249,2018,0,1.5
350,40375286,LA VILLA DE PIZZA & RESTAURANT,QUEENS,8207,153 AVENUE,11414,2019,0,1.0
351,40375369,OZONE PIZZERIA,QUEENS,9615,LIBERTY AVENUE,11417,2018,0,1.0
352,40375369,OZONE PIZZERIA,QUEENS,9615,LIBERTY AVENUE,11417,2019,0,1.0
353,40375376,AGRA RESTAURANT,MANHATTAN,807,LEXINGTON AVENUE,10065,2018,0,3.0
354,40375616,ARTURO'S,MANHATTAN,1617,YORK AVENUE,10028,2018,0,2.0
355,40375634,PARIS BLUES,MANHATTAN,2021,7 AVENUE,10027,2018,0,2.0
356,40375699,GENE'S RESTURANT,MANHATTAN,73,WEST   11 STREET,10011,2018,0,1.0
357,40375819,MARIA RISTORANTE,BROOKLYN,3073,EMMONS AVENUE,11235,2018,0,4.0
358,40375839,COZY SOUP & BURGER,MANHATTAN,739,BROADWAY,10003,2018,0,1.5
359,40375929,VILLA FIORITA,BROOKLYN,7720,18 AVENUE,11214,2019,0,1.0
360,40376029,MOMS LUNCHEONETTE,QUEENS,10102,103 AVENUE,11417,2018,0,1.0
361,40376029,MOMS LUNCHEONETTE,QUEENS,10102,103 AVENUE,11417,2019,0,1.0
362,40376077,FONTANA FAMOUS PIZZA & GYRO,QUEENS,20002,NORTHERN BOULEVARD,11361,2018,0,1.0
363,40376142,LUSARDI'S RESTAURANT,MANHATTAN,1494,SECOND AVENUE,10075,2018,0,2.0
364,40376204,PORTOFINO,QUEENS,10932,ASCAN AVENUE,11375,2018,0,1.0
365,40376290,KING'S ARMS RESTAURANT,STATEN ISLAND,500,FOREST AVENUE,10310,2018,0,1.0
366,40376290,KING'S ARMS RESTAURANT,STATEN ISLAND,500,FOREST AVENUE,10310,2019,0,1.0
367,40376352,BLUE NOTE JAZZ,MANHATTAN,131,WEST    3 STREET,10012,2018,0,1.0
368,40376493,THE WATER CLUB,MANHATTAN,500,EAST   30 STREET,10016,2019,0,1.0
369,40376495,MARCO POLO RISTORANTE,BROOKLYN,345,COURT STREET,11231,2018,0,1.0
